donation_id,supporter_id,donation_date,donation_amount,payment_channel,campaign_id
90005522,104368,2025-12-24,436,Online,30011
90005602,104368,2025-12-19,218,Online,30011
90013712,104368,2022-11-28,436,Bank Transfer,30032
90020544,104368,2024-09-08,218,Online,30034
90000122,118177,2022-03-29,1050,Online,30028
90000221,118177,2022-06-05,263,Online,30020
90008666,118177,2025-09-28,438,Bank Transfer,30033
90017752,118177,2024-07-15,788,Online,30019
90019136,118177,2023-12-02,175,Online,30014
90020097,118177,2025-11-03,263,Online,30044
90000123,102227,2022-12-14,46,Online,30045
90002617,102227,2023-09-29,26,Online,30041
90003036,102227,2023-04-22,21,Online,30030
90005002,102227,2025-11-27,36,Bank Transfer,30044
90020923,102227,2023-06-19,26,Online,30009
90024903,102227,2022-10-24,20,Online,30045
90030481,102227,2024-07-07,36,Online,30000
90000124,109265,2022-06-28,310,Online,30020
90000125,101872,2022-06-11,398,Online,30018
90025034,101872,2022-03-23,1691,Bank Transfer,30028
90000126,112254,2022-03-13,491,Bank Transfer,30024
90002767,112254,2023-12-27,98,Online,30005
90004642,112254,2024-08-31,245,Bank Transfer,30034
90005567,112254,2025-02-10,147,Bank Transfer,30017
90005594,112254,2025-09-04,147,Online,30033
90018661,112254,2025-02-15,245,Event,30017
90023210,112254,2022-09-06,245,Online,30037
90033954,112254,2023-09-21,294,Online,30004
90000127,112555,2022-02-02,45,Bank Transfer,30024
90001753,112555,2023-08-03,227,Online,30009
90002013,112555,2023-08-09,136,Online,30004
90004302,112555,2024-05-30,20,Bank Transfer,30025
90005719,112555,2025-01-28,76,Online,30035
90000128,104898,2022-07-02,82,Online,30018
90001497,104898,2023-02-18,492,Online,30021
90004287,104898,2024-07-28,164,Online,30019
90005830,104898,2025-09-16,410,Event,30033
90012532,104898,2022-06-21,328,Online,30026
90014940,104898,2024-02-11,205,Online,30023
90000129,100861,2022-10-22,767,Online,30032
90007978,100861,2023-08-24,384,Bank Transfer,30029
90008153,100861,2022-02-04,192,Event,30024
90032862,100861,2023-08-27,448,Online,30015
90000130,100226,2022-06-23,489,Online,30039
90000669,100226,2022-03-20,70,Online,30024
90003204,100226,2024-03-26,93,Bank Transfer,30036
90014268,100226,2023-12-23,186,Bank Transfer,30014
90022698,100226,2022-06-06,140,Online,30006
90000131,113397,2022-10-20,426,Online,30045
90003471,113397,2024-08-20,213,Bank Transfer,30010
90003715,113397,2024-04-23,266,Online,30036
90011553,113397,2022-06-15,586,Bank Transfer,30026
90031099,113397,2023-03-18,479,Online,30021
90000133,106369,2022-05-24,27,Online,30006
90000242,106369,2022-06-17,47,Event,30039
90001043,106369,2022-06-15,53,Online,30026
90018837,106369,2025-08-11,47,Online,30033
90026126,106369,2022-12-01,27,Online,30040
90000134,114645,2022-12-09,42,Event,30040
90002116,114645,2023-04-02,63,Online,30021
90002536,114645,2023-09-03,380,Bank Transfer,30004
90002970,114645,2023-12-12,42,Online,30014
90002998,114645,2023-09-11,85,Online,30004
90004040,114645,2024-12-20,211,Bank Transfer,30027
90000135,110719,2022-03-04,643,Online,30024
90000520,110719,2022-06-23,241,Online,30039
90001006,110719,2022-12-20,402,Bank Transfer,30040
90001843,110719,2023-04-26,161,Online,30021
90006557,110719,2024-08-23,80,Online,30034
90017692,110719,2024-11-21,402,Event,30048
90000136,102700,2022-12-12,38,Online,30045
90002524,102700,2023-12-10,31,Bank Transfer,30008
90005251,102700,2025-08-06,25,Event,30042
90007296,102700,2023-08-24,50,Online,30029
90024770,102700,2025-07-02,56,Online,30042
90000137,101121,2022-07-03,422,Bank Transfer,30020
90000603,101121,2022-01-08,516,Online,30031
90001154,101121,2022-07-01,188,Online,30020
90001653,101121,2023-09-24,328,Online,30041
90003190,101121,2024-03-20,188,Online,30016
90033822,101121,2023-05-07,188,Bank Transfer,30012
90000138,111646,2022-07-13,390,Online,30006
90001118,111646,2022-12-28,319,Online,30040
90008013,111646,2023-04-20,248,Online,30021
90021198,111646,2024-06-10,284,Bank Transfer,30000
90000139,118990,2022-06-25,227,Event,30006
90004594,118990,2024-07-04,268,Online,30010
90004743,118990,2024-08-03,247,Event,30034
90030445,118990,2024-06-15,41,Event,30000
90000140,105930,2022-06-11,2005,Event,30018
90000141,104238,2022-02-24,133,Online,30024
90000790,104238,2022-07-13,66,Online,30020
90010124,104238,2022-12-04,730,Online,30040
90022956,104238,2022-12-21,199,Online,30040
90000142,116878,2022-09-12,280,Online,30022
90001340,116878,2022-12-23,129,Online,30040
90002472,116878,2023-03-17,43,Event,30030
90002525,116878,2023-11-23,86,Online,30005
90004264,116878,2024-06-27,86,Bank Transfer,30010
90010404,116878,2023-09-06,86,Event,30004
90016645,116878,2023-12-24,172,Event,30014
90000143,111980,2022-05-31,224,Online,30006
90001352,111980,2022-01-09,140,Online,30031
90001913,111980,2023-09-01,224,Online,30029
90003192,111980,2024-03-22,84,Event,30016
90023488,111980,2025-03-08,252,Bank Transfer,30035
90000144,116737,2022-06-23,234,Online,30026
90000422,116737,2022-06-07,410,Online,30018
90002262,116737,2023-11-23,176,Bank Transfer,30014
90004244,116737,2024-06-11,234,Online,30025
90009950,116737,2022-05-21,761,Online,30006
90017416,116737,2025-10-26,234,Online,30013
90000145,110327,2022-09-29,365,Online,30022
90002403,110327,2023-06-26,411,Online,30009
90005238,110327,2025-12-17,320,Online,30047
90012575,110327,2023-08-10,365,Online,30009
90024566,110327,2025-12-23,137,Online,30047
90029025,110327,2022-01-06,137,Online,30031
90034626,110327,2023-07-19,91,Online,30015
90000146,106276,2022-05-15,478,Online,30018
90002960,106276,2023-07-14,391,Online,30015
90000147,105237,2022-07-31,142,Online,30037
90000890,105237,2022-08-04,53,Bank Transfer,30037
90002795,105237,2023-12-21,71,Online,30001
90020104,105237,2025-08-27,196,Online,30033
90031886,105237,2023-10-30,125,Online,30049
90000148,103256,2022-04-01,252,Online,30028
90008692,103256,2025-08-11,216,Online,30042
90009595,103256,2023-05-08,144,Online,30012
90024325,103256,2025-11-26,504,Bank Transfer,30047
90000149,105636,2022-07-16,383,Online,30018
90008208,105636,2025-10-02,170,Online,30003
90014588,105636,2023-08-01,170,Online,30004
90000150,115804,2022-06-07,93,Event,30039
90001979,115804,2023-12-13,23,Bank Transfer,30005
90020402,115804,2023-05-12,31,Event,30012
90028933,115804,2025-02-09,70,Online,30035
90000151,111419,2022-12-28,32,Online,30040
90001034,111419,2022-01-26,48,Online,30031
90002568,111419,2023-11-13,20,Bank Transfer,30049
90003861,111419,2024-03-08,129,Online,30038
90004667,111419,2024-04-13,81,Bank Transfer,30036
90005132,111419,2025-11-16,113,Online,30002
90005499,111419,2025-08-05,32,Online,30042
90012281,111419,2023-10-10,145,Event,30041
90000152,107164,2022-07-04,224,Online,30039
90006548,107164,2024-07-17,492,Online,30019
90011318,107164,2025-12-25,269,Online,30011
90014249,107164,2022-11-21,358,Event,30032
90028111,107164,2024-06-08,313,Online,30025
90000153,114783,2022-07-10,20,Online,30039
90000787,114783,2022-08-29,20,Online,30037
90001051,114783,2022-06-08,59,Online,30018
90001178,114783,2022-03-09,20,Bank Transfer,30024
90004136,114783,2024-06-22,49,Bank Transfer,30000
90004656,114783,2024-07-08,59,Bank Transfer,30019
90005036,114783,2025-12-21,20,Online,30047
90000154,104029,2022-05-20,20,Event,30006
90000972,104029,2022-12-11,27,Bank Transfer,30040
90001265,104029,2022-07-01,86,Online,30039
90023206,104029,2024-04-07,70,Online,30038
90000155,104217,2022-03-18,185,Online,30024
90020894,104217,2022-02-06,97,Online,30024
90000156,110952,2022-02-15,20,Bank Transfer,30024
90000505,110952,2022-02-19,20,Online,30024
90002847,110952,2023-11-26,39,Online,30005
90004332,110952,2024-03-01,20,Online,30016
90004769,110952,2024-07-26,87,Online,30010
90005432,110952,2025-11-20,126,Bank Transfer,30044
90015791,110952,2023-12-03,58,Online,30005
90025226,110952,2024-03-26,20,Online,30036
90000157,105924,2022-11-09,187,Bank Transfer,30045
90001312,105924,2022-08-13,80,Online,30037
90001360,105924,2022-12-31,80,Event,30045
90004826,105924,2025-02-08,107,Bank Transfer,30017
90005087,105924,2025-11-10,27,Online,30044
90000158,119547,2022-05-24,149,Online,30006
90001821,119547,2023-10-16,170,Online,30001
90012210,119547,2025-11-08,43,Online,30013
90021327,119547,2023-08-23,128,Event,30029
90033178,119547,2023-03-16,192,Bank Transfer,30030
90000159,113919,2022-05-24,147,Bank Transfer,30018
90001017,113919,2022-05-14,88,Online,30018
90001794,113919,2023-08-10,206,Online,30015
90001861,113919,2023-12-24,147,Bank Transfer,30001
90002616,113919,2023-04-25,59,Online,30012
90009015,113919,2022-06-27,352,Online,30020
90013891,113919,2022-07-03,88,Bank Transfer,30006
90000160,115493,2022-03-12,31,Online,30024
90000417,115493,2022-12-01,154,Online,30045
90001412,115493,2022-03-19,31,Online,30028
90003841,115493,2024-04-20,246,Online,30036
90004219,115493,2024-12-24,246,Online,30027
90004481,115493,2024-03-06,277,Online,30016
90011288,115493,2024-07-15,307,Online,30019
90000161,117214,2022-07-02,266,Online,30039
90002217,117214,2023-11-20,89,Online,30005
90004135,117214,2024-09-03,244,Online,30034
90029064,117214,2025-02-28,266,Online,30043
90000162,119639,2022-08-12,348,Online,30037
90000307,119639,2022-11-18,116,Online,30045
90003071,119639,2024-04-27,522,Online,30046
90005331,119639,2025-12-29,290,Online,30011
90005492,119639,2025-11-08,464,Online,30013
90027849,119639,2024-04-02,290,Bank Transfer,30036
90000163,117602,2022-03-22,243,Online,30028
90000543,117602,2022-05-31,54,Bank Transfer,30020
90000949,117602,2022-03-19,54,Online,30028
90001060,117602,2022-12-01,108,Bank Transfer,30040
90001337,117602,2022-09-07,135,Bank Transfer,30037
90003871,117602,2024-05-21,81,Online,30000
90004226,117602,2024-08-28,135,Online,30010
90013345,117602,2024-09-09,243,Online,30034
90000164,110941,2022-06-30,20,Online,30020
90000650,110941,2022-06-16,37,Online,30018
90001911,110941,2023-12-03,20,Bank Transfer,30014
90002978,110941,2023-11-24,25,Bank Transfer,30014
90004296,110941,2024-06-03,74,Online,30025
90004539,110941,2024-03-09,25,Online,30046
90004692,110941,2024-04-19,31,Online,30046
90029075,110941,2025-08-08,20,Online,30033
90000166,107139,2022-06-22,528,Online,30039
90003050,107139,2024-02-29,176,Online,30038
90008050,107139,2025-12-23,528,Online,30011
90014250,107139,2025-03-21,176,Online,30043
90023169,107139,2022-05-23,294,Online,30006
90023314,107139,2024-06-13,294,Online,30025
90000167,116264,2022-06-11,315,Online,30026
90001748,116264,2023-05-08,52,Bank Transfer,30012
90005186,116264,2025-04-10,210,Bank Transfer,30035
90011540,116264,2024-03-14,210,Bank Transfer,30046
90015358,116264,2025-12-22,105,Online,30011
90015844,116264,2022-01-12,315,Online,30031
90023057,116264,2023-07-17,472,Online,30015
90027787,116264,2025-01-28,262,Online,30035
90000168,109651,2022-03-23,476,Online,30028
90006161,109651,2025-08-24,212,Online,30042
90006405,109651,2024-06-14,159,Bank Transfer,30000
90012377,109651,2024-08-11,159,Bank Transfer,30010
90019623,109651,2024-03-10,529,Bank Transfer,30046
90000169,103052,2022-12-18,1062,Online,30045
90014251,103052,2023-07-13,478,Bank Transfer,30015
90020501,103052,2024-08-27,425,Online,30010
90000170,100883,2022-06-17,76,Bank Transfer,30020
90000487,100883,2022-03-21,65,Online,30028
90001473,100883,2023-12-05,20,Online,30008
90002162,100883,2023-07-25,43,Online,30015
90000171,112356,2022-12-18,169,Online,30040
90003869,112356,2024-08-27,84,Online,30010
90004802,112356,2025-10-30,379,Event,30002
90006891,112356,2022-07-27,169,Event,30037
90011757,112356,2025-02-04,169,Bank Transfer,30017
90018370,112356,2022-12-18,84,Online,30045
90023883,112356,2023-11-25,253,Bank Transfer,30049
90027761,112356,2023-08-20,211,Online,30029
90000172,115744,2022-03-24,30,Online,30028
90003569,115744,2024-07-29,109,Bank Transfer,30010
90004589,115744,2024-06-23,20,Bank Transfer,30010
90031130,115744,2022-03-26,55,Online,30028
90000173,109182,2022-10-27,182,Online,30022
90003838,109182,2024-04-10,255,Event,30046
90005131,109182,2025-12-20,655,Online,30011
90000174,116106,2022-12-19,40,Online,30040
90001000,116106,2022-05-25,160,Online,30018
90001640,116106,2023-10-29,40,Online,30001
90003268,116106,2024-07-18,279,Online,30019
90004025,116106,2024-02-15,80,Bank Transfer,30038
90004038,116106,2024-12-08,200,Bank Transfer,30048
90004372,116106,2024-02-06,200,Online,30023
90005986,116106,2025-11-02,160,Online,30002
90014359,116106,2025-08-25,239,Bank Transfer,30033
90000175,108250,2022-03-31,114,Online,30028
90001130,108250,2022-08-12,114,Bank Transfer,30037
90001665,108250,2023-08-05,228,Bank Transfer,30015
90007135,108250,2024-12-19,380,Bank Transfer,30027
90008594,108250,2025-12-15,228,Bank Transfer,30002
90021285,108250,2022-06-12,266,Event,30039
90000177,113696,2022-08-29,529,Online,30037
90000590,113696,2022-10-17,176,Online,30022
90001120,113696,2022-06-20,529,Bank Transfer,30026
90001545,113696,2023-09-22,265,Online,30041
90003015,113696,2023-12-18,529,Online,30014
90004714,113696,2024-10-13,353,Online,30027
90005957,113696,2025-11-24,88,Online,30044
90017833,113696,2024-03-22,529,Online,30016
90000178,103042,2022-01-06,176,Event,30031
90002667,103042,2023-08-09,29,Bank Transfer,30009
90002937,103042,2023-11-10,205,Online,30008
90004700,103042,2024-06-16,205,Online,30000
90005180,103042,2025-03-11,176,Online,30043
90005977,103042,2025-10-17,59,Online,30003
90014322,103042,2025-08-24,146,Online,30042
90033589,103042,2023-08-11,146,Online,30004
90000179,106236,2022-11-30,111,Online,30040
90000701,106236,2022-03-31,720,Online,30028
90002059,106236,2023-11-07,388,Online,30049
90006192,106236,2024-05-28,222,Bank Transfer,30025
90009012,106236,2024-03-21,166,Online,30016
90018799,106236,2024-12-15,111,Event,30027
90021770,106236,2024-05-28,111,Online,30025
90000180,104168,2022-12-23,210,Online,30040
90001171,104168,2022-07-04,252,Event,30006
90005053,104168,2025-12-04,168,Online,30002
90005174,104168,2025-09-25,210,Online,30003
90005249,104168,2025-12-27,210,Online,30011
90010111,104168,2022-05-29,84,Online,30006
90014742,104168,2025-02-21,210,Bank Transfer,30035
90028822,104168,2023-05-03,126,Online,30012
90000181,100209,2022-12-07,1668,Online,30040
90000182,119073,2022-01-09,50,Event,30031
90000679,119073,2022-03-15,116,Bank Transfer,30024
90003699,119073,2024-02-10,83,Online,30023
90004088,119073,2024-04-25,50,Bank Transfer,30036
90007562,119073,2025-02-23,116,Online,30017
90011165,119073,2023-08-14,133,Online,30029
90013831,119073,2024-12-27,100,Online,30048
90015353,119073,2022-05-24,20,Event,30006
90000184,102696,2022-09-07,326,Online,30037
90000615,102696,2022-01-08,326,Event,30031
90001466,102696,2023-07-25,163,Event,30004
90002032,102696,2023-12-19,977,Online,30001
90007320,102696,2023-10-02,326,Online,30041
90000185,118385,2022-03-13,20,Bank Transfer,30024
90000334,118385,2022-05-26,20,Online,30006
90003029,118385,2023-03-28,59,Online,30030
90004193,118385,2024-02-24,49,Bank Transfer,30016
90005006,118385,2025-12-19,20,Bank Transfer,30011
90015982,118385,2024-07-26,44,Bank Transfer,30019
90000186,107470,2022-06-05,611,Bank Transfer,30006
90006058,107470,2025-11-16,329,Bank Transfer,30047
90009723,107470,2022-11-27,376,Bank Transfer,30040
90015315,107470,2025-11-14,376,Bank Transfer,30002
90017392,107470,2022-01-05,235,Bank Transfer,30031
90000187,103344,2022-11-21,1055,Online,30032
90014252,103344,2025-01-25,278,Online,30043
90019358,103344,2022-02-05,667,Online,30024
90028563,103344,2024-11-19,167,Bank Transfer,30027
90000188,108021,2022-12-07,327,Online,30040
90003332,108021,2024-02-16,164,Online,30023
90003634,108021,2024-05-28,41,Online,30000
90003827,108021,2024-07-31,368,Online,30010
90009427,108021,2024-04-03,164,Bank Transfer,30038
90012246,108021,2024-03-22,41,Online,30016
90023502,108021,2025-08-28,491,Bank Transfer,30003
90000189,110026,2022-07-12,73,Online,30039
90000994,110026,2022-12-28,44,Online,30040
90001311,110026,2022-06-20,102,Bank Transfer,30026
90003479,110026,2024-06-18,29,Online,30000
90003633,110026,2024-04-28,58,Online,30046
90004838,110026,2025-07-09,175,Online,30042
90005296,110026,2025-08-23,73,Online,30003
90000190,106501,2022-10-20,505,Online,30032
90004443,106501,2024-05-06,926,Online,30036
90004790,106501,2025-06-27,337,Online,30042
90000191,108689,2022-12-22,360,Bank Transfer,30040
90000335,108689,2022-09-06,1029,Online,30037
90017864,108689,2023-11-10,257,Bank Transfer,30014
90022316,108689,2024-07-12,360,Bank Transfer,30000
90000192,101694,2022-03-24,36,Event,30028
90000336,101694,2022-06-11,197,Bank Transfer,30006
90001283,101694,2022-01-16,90,Online,30031
90003493,101694,2024-12-03,144,Bank Transfer,30048
90004095,101694,2024-12-13,36,Online,30048
90030433,101694,2025-09-11,108,Online,30003
90000193,102102,2022-10-29,1166,Online,30032
90000194,111331,2022-12-02,604,Online,30045
90001362,111331,2022-02-04,335,Online,30024
90000195,109711,2022-01-22,74,Online,30031
90002006,109711,2023-11-18,568,Online,30014
90005592,109711,2025-02-12,148,Online,30035
90026043,109711,2024-02-18,99,Bank Transfer,30038
90000196,103533,2022-10-25,142,Bank Transfer,30032
90001593,103533,2023-08-02,142,Online,30004
90003312,103533,2024-06-08,379,Bank Transfer,30025
90004627,103533,2024-11-09,166,Online,30048
90030348,103533,2022-12-24,95,Online,30045
90000197,116568,2022-01-21,527,Bank Transfer,30031
90000283,116568,2022-03-15,369,Online,30028
90001903,116568,2023-09-25,158,Online,30041
90002147,116568,2023-12-04,158,Online,30005
90002391,116568,2023-08-01,158,Online,30009
90003009,116568,2023-09-20,158,Online,30041
90004386,116568,2024-08-13,158,Event,30010
90032594,116568,2023-08-11,369,Online,30004
90000198,101414,2022-03-14,192,Bank Transfer,30028
90000207,101414,2022-11-06,165,Bank Transfer,30032
90009458,101414,2024-05-01,713,Bank Transfer,30046
90000199,115178,2022-12-23,304,Bank Transfer,30032
90000632,115178,2022-06-09,243,Online,30006
90001112,115178,2022-07-29,426,Online,30037
90003632,115178,2024-06-13,243,Online,30000
90004306,115178,2024-08-12,183,Online,30034
